baseline_objective,candidate_objective,comparison_kind,series,label,unit,n,median_ratio,p10,p25,p75,p90,min_ratio,max_ratio,pct_improved,pct_unchanged,pct_regressed,pooled_ratio,base_sum,cand_sum,net_saved,top10_share,top5pct_share,top5pct_k
feasibility,feasibility,same-objective,build_tighten,Build + bound tightening,s,492,0.8849653188068718,0.771553247836839,0.8388855020531782,1.0237138846608365,1.3089400233710962,0.40023712005608336,2.458849905790521,74.39024390243902,0.4065040650406504,25.203252032520325,0.9604800209806443,607.7594295680963,583.7407896627495,24.01863990534673,0.11984205555995714,0.22926460820603503,25
feasibility,feasibility,same-objective,main_solve,Main solve time,s,492,1.0208602047954485,0.9231298309904009,0.9734767065875461,1.1006788482282468,1.3777269234187448,0.10255104414294718,3.8032279257606088,33.94308943089431,11.382113821138212,54.67479674796748,0.849996650420081,439.9943883419037,373.9937562942505,66.0006320476532,0.9405381144947351,0.9898699632505978,25
feasibility,feasibility,same-objective,total_time,Total end-to-end time,s,492,0.8898156393395351,0.7637175373696129,0.8424408056886205,1.0368090646942019,1.3241994079437747,0.11459881054568473,3.1153654572869733,72.5609756097561,0.8130081300813008,26.6260162601626,0.9140835658012056,1047.75381791,957.7345459569999,90.01927195300004,0.6191749250100071,0.6882338814987224,25
feasibility,feasibility,same-objective,bound_solver_calls,Bound solver calls,calls,492,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,100.0,0.0,1.0,99067.0,99067.0,0.0,0.0,0.0,25
